Key,Longitude,Latitude
2536,-15.7806,-37.8541
2537,-13.5032,-37.8541
2538,-11.2258,-37.8541
2539,-8.94849,-37.8541
2540,-6.67114,-37.8541
2541,-4.39378,-37.8541
2542,-2.11643,-37.8541
2543,0.160922,-37.8541
2544,2.43828,-37.8541
2545,4.71563,-37.8541
2546,6.99298,-37.8541
2547,9.27034,-37.8541
2548,11.5477,-37.8541
2549,13.825,-37.8541
2550,16.1024,-37.8541
2551,18.3797,-37.8541
2552,20.6571,-37.8541
2553,22.9345,-37.8541
2554,25.2118,-37.8541
2555,27.4892,-37.8541
2556,29.7665,-37.8541
2557,32.0439,-37.8541
2558,34.3212,-37.8541
2559,36.5986,-37.8541
2560,38.8759,-37.8541
2561,41.1533,-37.8541
2562,43.4306,-37.8541
2563,45.708,-37.8541
2564,47.9853,-37.8541
2565,50.2627,-37.8541
2566,52.5401,-37.8541
2567,54.8174,-37.8541
2568,57.0948,-37.8541
2569,59.3721,-37.8541
2570,61.6495,-37.8541
2571,63.9268,-37.8541
2572,66.2042,-37.8541
2573,68.4815,-37.8541
2574,70.7589,-37.8541
2575,73.0362,-37.8541
2576,75.3136,-37.8541
2577,77.5909,-37.8541
2578,79.8683,-37.8541
2579,82.1456,-37.8541
2580,84.423,-37.8541
2581,86.7004,-37.8541
2582,88.9777,-37.8541
2583,91.2551,-37.8541
2584,93.5324,-37.8541
2585,95.8098,-37.8541
2586,98.0871,-37.8541
2587,100.364,-37.8541
2588,102.642,-37.8541
2589,104.919,-37.8541
2590,107.197,-37.8541
2591,109.474,-37.8541
2592,111.751,-37.8541
2593,114.029,-37.8541
2594,116.306,-37.8541
2595,118.583,-37.8541
2596,120.861,-37.8541
2597,123.138,-37.8541
2598,125.415,-37.8541
2599,127.693,-37.8541
2600,129.97,-37.8541
2601,132.247,-37.8541
2602,134.525,-37.8541
2603,136.802,-37.8541
2604,139.079,-37.8541
2605,141.357,-37.8541
2606,143.634,-37.8541
2607,145.912,-37.8541
2608,148.189,-37.8541
2609,150.466,-37.8541
2610,152.744,-37.8541
2611,155.021,-37.8541
2612,157.298,-37.8541
2613,159.576,-37.8541
2614,161.853,-37.8541
2615,164.13,-37.8541
2616,166.408,-37.8541
2617,168.685,-37.8541
2618,170.962,-37.8541
2619,173.24,-37.8541
2620,175.517,-37.8541
2621,177.794,-37.8541
2622,180.072,-37.8541
2623,-179.75,-36.0559
2624,-177.526,-36.0559
2625,-175.302,-36.0559
2626,-173.077,-36.0559
2627,-170.853,-36.0559
2628,-168.629,-36.0559
2629,-166.405,-36.0559
2630,-164.181,-36.0559
2631,-161.956,-36.0559
2632,-159.732,-36.0559
2633,-157.508,-36.0559
2634,-155.284,-36.0559
2635,-153.06,-36.0559
2636,-150.835,-36.0559
2637,-148.611,-36.0559
2638,-146.387,-36.0559
2639,-144.163,-36.0559
2640,-141.938,-36.0559
2641,-139.714,-36.0559
2642,-137.49,-36.0559
2643,-135.266,-36.0559
2644,-133.042,-36.0559
2645,-130.817,-36.0559
2646,-128.593,-36.0559
2647,-126.369,-36.0559
2648,-124.145,-36.0559
2649,-121.921,-36.0559
2650,-119.696,-36.0559
2651,-117.472,-36.0559
2652,-115.248,-36.0559
2653,-113.024,-36.0559
2654,-110.8,-36.0559
2655,-108.575,-36.0559
2656,-106.351,-36.0559
2657,-104.127,-36.0559
2658,-101.903,-36.0559
2659,-99.6786,-36.0559
2660,-97.4544,-36.0559
2661,-95.2302,-36.0559
2662,-93.006,-36.0559
2663,-90.7817,-36.0559
2664,-88.5575,-36.0559
2665,-86.3333,-36.0559
2666,-84.1091,-36.0559
2667,-81.8849,-36.0559
2668,-79.6607,-36.0559
2669,-77.4365,-36.0559
2670,-75.2123,-36.0559
2671,-72.9881,-36.0559
2672,-70.7639,-36.0559
2673,-68.5397,-36.0559
2674,-66.3155,-36.0559
2675,-64.0913,-36.0559
2676,-61.8671,-36.0559
2677,-59.6429,-36.0559
2678,-57.4187,-36.0559
2679,-55.1944,-36.0559
2680,-52.9702,-36.0559
2681,-50.746,-36.0559
2682,-48.5218,-36.0559
2683,-46.2976,-36.0559
2684,-44.0734,-36.0559
2685,-41.8492,-36.0559
2686,-39.625,-36.0559
2687,-37.4008,-36.0559
2688,-35.1766,-36.0559
2689,-32.9524,-36.0559
2690,-30.7282,-36.0559
2691,-28.504,-36.0559
2692,-26.2798,-36.0559
2693,-24.0556,-36.0559
2694,-21.8314,-36.0559
2695,-19.6071,-36.0559
2696,-17.3829,-36.0559
2697,-15.1587,-36.0559
2698,-12.9345,-36.0559
2699,-10.7103,-36.0559
2700,-8.48612,-36.0559
2701,-6.26191,-36.0559
2702,-4.0377,-36.0559
2703,-1.8135,-36.0559
2704,0.410709,-36.0559
2705,2.63492,-36.0559
2706,4.85912,-36.0559
2707,7.08333,-36.0559
2708,9.30753,-36.0559
2709,11.5317,-36.0559
2710,13.7559,-36.0559
2711,15.9802,-36.0559
2712,18.2044,-36.0559
2713,20.4286,-36.0559
2714,22.6528,-36.0559
2715,24.877,-36.0559
2716,27.1012,-36.0559
2717,29.3254,-36.0559
2718,31.5496,-36.0559
2719,33.7738,-36.0559
2720,35.998,-36.0559
2721,38.2222,-36.0559
2722,40.4464,-36.0559
2723,42.6706,-36.0559
2724,44.8948,-36.0559
2725,47.119,-36.0559
2726,49.3432,-36.0559
2727,51.5675,-36.0559
2728,53.7917,-36.0559
2729,56.0159,-36.0559
2730,58.2401,-36.0559
2731,60.4643,-36.0559
2732,62.6885,-36.0559
2733,64.9127,-36.0559
2734,67.1369,-36.0559
2735,69.3611,-36.0559
2736,71.5853,-36.0559
2737,73.8095,-36.0559
2738,76.0337,-36.0559
2739,78.2579,-36.0559
2740,80.4821,-36.0559
2741,82.7063,-36.0559
2742,84.9305,-36.0559
2743,87.1548,-36.0559
2744,89.379,-36.0559
2745,91.6032,-36.0559
2746,93.8274,-36.0559
2747,96.0516,-36.0559
2748,98.2758,-36.0559
2749,100.5,-36.0559
2750,102.724,-36.0559
2751,104.948,-36.0559
2752,107.173,-36.0559
2753,109.397,-36.0559
2754,111.621,-36.0559
2755,113.845,-36.0559
2756,116.069,-36.0559
2757,118.294,-36.0559
2758,120.518,-36.0559
2759,122.742,-36.0559
2760,124.966,-36.0559
2761,127.19,-36.0559
2762,129.415,-36.0559
2763,131.639,-36.0559
2764,133.863,-36.0559
2765,136.087,-36.0559
2766,138.311,-36.0559
2767,140.536,-36.0559
2768,142.76,-36.0559
2769,144.984,-36.0559
2770,147.208,-36.0559
2771,149.433,-36.0559
2772,151.657,-36.0559
2773,153.881,-36.0559
2774,156.105,-36.0559
2775,158.329,-36.0559
2776,160.554,-36.0559
2777,162.778,-36.0559
2778,165.002,-36.0559
2779,167.226,-36.0559
2780,169.45,-36.0559
2781,171.675,-36.0559
2782,173.899,-36.0559
2783,176.123,-36.0559
2784,178.347,-36.0559
2785,180.571,-36.0559
2786,-179.75,-34.2578
2787,-177.574,-34.2578
2788,-175.399,-34.2578
2789,-173.223,-34.2578
2790,-171.048,-34.2578
2791,-168.872,-34.2578
2792,-166.697,-34.2578
2793,-164.521,-34.2578
2794,-162.345,-34.2578
2795,-160.17,-34.2578
2796,-157.994,-34.2578
2797,-155.819,-34.2578
2798,-153.643,-34.2578
2799,-151.468,-34.2578
2800,-149.292,-34.2578
2801,-147.116,-34.2578
2802,-144.941,-34.2578
2803,-142.765,-34.2578
2804,-140.59,-34.2578
2805,-138.414,-34.2578
2806,-136.238,-34.2578
2807,-134.063,-34.2578
2808,-131.887,-34.2578
2809,-129.712,-34.2578
2810,-127.536,-34.2578
2811,-125.361,-34.2578
2812,-123.185,-34.2578
2813,-121.009,-34.2578
2814,-118.834,-34.2578
2815,-116.658,-34.2578
2816,-114.483,-34.2578
2817,-112.307,-34.2578
2818,-110.132,-34.2578
2819,-107.956,-34.2578
2820,-105.78,-34.2578
2821,-103.605,-34.2578
2822,-101.429,-34.2578
2823,-99.2537,-34.2578
2824,-97.0781,-34.2578
2825,-94.9025,-34.2578
2826,-92.7269,-34.2578
2827,-90.5513,-34.2578
2828,-88.3758,-34.2578
2829,-86.2002,-34.2578
2830,-84.0246,-34.2578
2831,-81.849,-34.2578
2832,-79.6735,-34.2578
2833,-77.4979,-34.2578
2834,-75.3223,-34.2578
2835,-73.1467,-34.2578
2836,-70.9712,-34.2578
2837,-68.7956,-34.2578
2838,-66.62,-34.2578
2839,-64.4444,-34.2578
2840,-62.2688,-34.2578
2841,-60.0933,-34.2578
2842,-57.9177,-34.2578
2843,-55.7421,-34.2578
2844,-53.5665,-34.2578
2845,-51.391,-34.2578
2846,-49.2154,-34.2578
2847,-47.0398,-34.2578
2848,-44.8642,-34.2578
2849,-42.6887,-34.2578
2850,-40.5131,-34.2578
2851,-38.3375,-34.2578
2852,-36.1619,-34.2578
2853,-33.9863,-34.2578
2854,-31.8108,-34.2578
2855,-29.6352,-34.2578
2856,-27.4596,-34.2578
2857,-25.284,-34.2578
2858,-23.1085,-34.2578
2859,-20.9329,-34.2578
2860,-18.7573,-34.2578
2861,-16.5817,-34.2578
2862,-14.4062,-34.2578
2863,-12.2306,-34.2578
2864,-10.055,-34.2578
2865,-7.87943,-34.2578
2866,-5.70385,-34.2578
2867,-3.52827,-34.2578
2868,-1.3527,-34.2578
2869,0.822881,-34.2578
2870,2.99846,-34.2578
2871,5.17404,-34.2578
2872,7.34961,-34.2578
2873,9.52519,-34.2578
2874,11.7008,-34.2578
2875,13.8763,-34.2578
2876,16.0519,-34.2578
2877,18.2275,-34.2578
2878,20.4031,-34.2578
2879,22.5787,-34.2578
2880,24.7542,-34.2578
2881,26.9298,-34.2578
2882,29.1054,-34.2578
2883,31.281,-34.2578
2884,33.4565,-34.2578
2885,35.6321,-34.2578
2886,37.8077,-34.2578
2887,39.9833,-34.2578
2888,42.1588,-34.2578
2889,44.3344,-34.2578
2890,46.51,-34.2578
2891,48.6856,-34.2578
2892,50.8611,-34.2578
2893,53.0367,-34.2578
2894,55.2123,-34.2578
2895,57.3879,-34.2578
2896,59.5635,-34.2578
2897,61.739,-34.2578
2898,63.9146,-34.2578
2899,66.0902,-34.2578
2900,68.2658,-34.2578
2901,70.4413,-34.2578
2902,72.6169,-34.2578
2903,74.7925,-34.2578
2904,76.9681,-34.2578
2905,79.1436,-34.2578
2906,81.3192,-34.2578
2907,83.4948,-34.2578
2908,85.6704,-34.2578
2909,87.846,-34.2578
2910,90.0215,-34.2578
2911,92.1971,-34.2578
2912,94.3727,-34.2578
2913,96.5483,-34.2578
2914,98.7238,-34.2578
2915,100.899,-34.2578
2916,103.075,-34.2578
2917,105.251,-34.2578
2918,107.426,-34.2578
2919,109.602,-34.2578
2920,111.777,-34.2578
2921,113.953,-34.2578
2922,116.128,-34.2578
2923,118.304,-34.2578
2924,120.48,-34.2578
2925,122.655,-34.2578
2926,124.831,-34.2578
2927,127.006,-34.2578
2928,129.182,-34.2578
2929,131.357,-34.2578
2930,133.533,-34.2578
2931,135.709,-34.2578
2932,137.884,-34.2578
2933,140.06,-34.2578
2934,142.235,-34.2578
2935,144.411,-34.2578
2936,146.587,-34.2578
2937,148.762,-34.2578
2938,150.938,-34.2578
2939,153.113,-34.2578
2940,155.289,-34.2578
2941,157.464,-34.2578
2942,159.64,-34.2578
2943,161.816,-34.2578
2944,163.991,-34.2578
2945,166.167,-34.2578
2946,168.342,-34.2578
2947,170.518,-34.2578
2948,172.693,-34.2578
2949,174.869,-34.2578
2950,177.045,-34.2578
2951,179.22,-34.2578
2952,181.396,-34.2578
2953,-179.75,-32.4597
2954,-177.619,-32.4597
2955,-175.488,-32.4597
2956,-173.357,-32.4597
2957,-171.226,-32.4597
2958,-169.095,-32.4597
2959,-166.964,-32.4597
2960,-164.832,-32.4597
2961,-162.701,-32.4597
2962,-160.57,-32.4597
2963,-158.439,-32.4597
2964,-156.308,-32.4597
2965,-154.177,-32.4597
2966,-152.046,-32.4597
2967,-149.915,-32.4597
2968,-147.784,-32.4597
2969,-145.653,-32.4597
2970,-143.522,-32.4597
2971,-141.391,-32.4597
2972,-139.259,-32.4597
2973,-137.128,-32.4597
2974,-134.997,-32.4597
2975,-132.866,-32.4597
2976,-130.735,-32.4597
2977,-128.604,-32.4597
2978,-126.473,-32.4597
2979,-124.342,-32.4597
2980,-122.211,-32.4597
2981,-120.08,-32.4597
2982,-117.949,-32.4597
2983,-115.818,-32.4597
2984,-113.686,-32.4597
2985,-111.555,-32.4597
2986,-109.424,-32.4597
2987,-107.293,-32.4597
2988,-105.162,-32.4597
2989,-103.031,-32.4597
2990,-100.9,-32.4597
2991,-98.7689,-32.4597
2992,-96.6378,-32.4597
2993,-94.5067,-32.4597
2994,-92.3756,-32.4597
2995,-90.2445,-32.4597
2996,-88.1135,-32.4597
2997,-85.9824,-32.4597
2998,-83.8513,-32.4597
2999,-81.7202,-32.4597
3000,-79.5891,-32.4597
3001,-77.4581,-32.4597
3002,-75.327,-32.4597
3003,-73.1959,-32.4597
3004,-71.0648,-32.4597
3005,-68.9337,-32.4597
3006,-66.8026,-32.4597
3007,-64.6716,-32.4597
3008,-62.5405,-32.4597
3009,-60.4094,-32.4597
3010,-58.2783,-32.4597
3011,-56.1472,-32.4597
3012,-54.0161,-32.4597
3013,-51.8851,-32.4597
3014,-49.754,-32.4597
3015,-47.6229,-32.4597
3016,-45.4918,-32.4597
3017,-43.3607,-32.4597
3018,-41.2297,-32.4597
3019,-39.0986,-32.4597
3020,-36.9675,-32.4597
3021,-34.8364,-32.4597
3022,-32.7053,-32.4597
3023,-30.5742,-32.4597
3024,-28.4432,-32.4597
3025,-26.3121,-32.4597
3026,-24.181,-32.4597
3027,-22.0499,-32.4597
3028,-19.9188,-32.4597
3029,-17.7877,-32.4597
3030,-15.6567,-32.4597
3031,-13.5256,-32.4597
3032,-11.3945,-32.4597
3033,-9.26342,-32.4597
3034,-7.13234,-32.4597
3035,-5.00125,-32.4597
3036,-2.87017,-32.4597
3037,-0.739089,-32.4597
3038,1.39199,-32.4597
3039,3.52308,-32.4597
3040,5.65416,-32.4597
3041,7.78524,-32.4597
3042,9.91632,-32.4597
3043,12.0474,-32.4597
3044,14.1785,-32.4597
3045,16.3096,-32.4597
3046,18.4407,-32.4597
3047,20.5717,-32.4597
3048,22.7028,-32.4597
3049,24.8339,-32.4597
3050,26.965,-32.4597
3051,29.0961,-32.4597
3052,31.2271,-32.4597
3053,33.3582,-32.4597
3054,35.4893,-32.4597
3055,37.6204,-32.4597
3056,39.7515,-32.4597
3057,41.8826,-32.4597
3058,44.0136,-32.4597
3059,46.1447,-32.4597
3060,48.2758,-32.4597
3061,50.4069,-32.4597
3062,52.538,-32.4597
3063,54.669,-32.4597
3064,56.8001,-32.4597
3065,58.9312,-32.4597
3066,61.0623,-32.4597
3067,63.1934,-32.4597
3068,65.3245,-32.4597
3069,67.4555,-32.4597
3070,69.5866,-32.4597
3071,71.7177,-32.4597
3072,73.8488,-32.4597
3073,75.9799,-32.4597
3074,78.111,-32.4597
3075,80.242,-32.4597
3076,82.3731,-32.4597
3077,84.5042,-32.4597
3078,86.6353,-32.4597
3079,88.7664,-32.4597
3080,90.8974,-32.4597
3081,93.0285,-32.4597
3082,95.1596,-32.4597
3083,97.2907,-32.4597
3084,99.4218,-32.4597
3085,101.553,-32.4597
3086,103.684,-32.4597
3087,105.815,-32.4597
3088,107.946,-32.4597
3089,110.077,-32.4597
3090,112.208,-32.4597
3091,114.339,-32.4597
3092,116.47,-32.4597
3093,118.602,-32.4597
3094,120.733,-32.4597
3095,122.864,-32.4597
3096,124.995,-32.4597
3097,127.126,-32.4597
3098,129.257,-32.4597
3099,131.388,-32.4597
3100,133.519,-32.4597
3101,135.65,-32.4597
3102,137.781,-32.4597
3103,139.912,-32.4597
3104,142.043,-32.4597
3105,144.175,-32.4597
3106,146.306,-32.4597
3107,148.437,-32.4597
3108,150.568,-32.4597
3109,152.699,-32.4597
3110,154.83,-32.4597
3111,156.961,-32.4597
3112,159.092,-32.4597
3113,161.223,-32.4597
3114,163.354,-32.4597
3115,165.485,-32.4597
3116,167.616,-32.4597
3117,169.747,-32.4597
3118,171.879,-32.4597
3119,174.01,-32.4597
3120,176.141,-32.4597
3121,178.272,-32.4597
3122,180.403,-32.4597
3123,-179.75,-30.6615
3124,-177.66,-30.6615
3125,-175.569,-30.6615
3126,-173.479,-30.6615
3127,-171.388,-30.6615
3128,-169.298,-30.6615
3129,-167.208,-30.6615
3130,-165.117,-30.6615
3131,-163.027,-30.6615
3132,-160.937,-30.6615
3133,-158.846,-30.6615
3134,-156.756,-30.6615
3135,-154.665,-30.6615
3136,-152.575,-30.6615
3137,-150.485,-30.6615
3138,-148.394,-30.6615
3139,-146.304,-30.6615
3140,-144.213,-30.6615
3141,-142.123,-30.6615
3142,-140.033,-30.6615
3143,-137.942,-30.6615
3144,-135.852,-30.6615
3145,-133.761,-30.6615
3146,-131.671,-30.6615
3147,-129.581,-30.6615
3148,-127.49,-30.6615
3149,-125.4,-30.6615
3150,-123.31,-30.6615
3151,-121.219,-30.6615
3152,-119.129,-30.6615
3153,-117.038,-30.6615
3154,-114.948,-30.6615
3155,-112.858,-30.6615
3156,-110.767,-30.6615
3157,-108.677,-30.6615
3158,-106.586,-30.6615
3159,-104.496,-30.6615
3160,-102.406,-30.6615
3161,-100.315,-30.6615
3162,-98.2248,-30.6615
3163,-96.1345,-30.6615
3164,-94.0441,-30.6615
3165,-91.9537,-30.6615
3166,-89.8633,-30.6615
3167,-87.7729,-30.6615
3168,-85.6825,-30.6615
3169,-83.5921,-30.6615
3170,-81.5017,-30.6615
3171,-79.4113,-30.6615
3172,-77.321,-30.6615
3173,-75.2306,-30.6615
3174,-73.1402,-30.6615
3175,-71.0498,-30.6615
3176,-68.9594,-30.6615
3177,-66.869,-30.6615
3178,-64.7786,-30.6615
3179,-62.6882,-30.6615
3180,-60.5978,-30.6615
3181,-58.5075,-30.6615
3182,-56.4171,-30.6615
3183,-54.3267,-30.6615
3184,-52.2363,-30.6615
3185,-50.1459,-30.6615
3186,-48.0555,-30.6615
3187,-45.9651,-30.6615
3188,-43.8747,-30.6615
3189,-41.7844,-30.6615
3190,-39.694,-30.6615
3191,-37.6036,-30.6615
3192,-35.5132,-30.6615
3193,-33.4228,-30.6615
3194,-31.3324,-30.6615
3195,-29.242,-30.6615
3196,-27.1516,-30.6615
3197,-25.0612,-30.6615
3198,-22.9709,-30.6615
3199,-20.8805,-30.6615
3200,-18.7901,-30.6615
3201,-16.6997,-30.6615
3202,-14.6093,-30.6615
3203,-12.5189,-30.6615
3204,-10.4285,-30.6615
3205,-8.33813,-30.6615
3206,-6.24775,-30.6615
3207,-4.15736,-30.6615
3208,-2.06697,-30.6615
3209,0.0234196,-30.6615
3210,2.11381,-30.6615
3211,4.2042,-30.6615
3212,6.29459,-30.6615
3213,8.38497,-30.6615
3214,10.4754,-30.6615
3215,12.5658,-30.6615
3216,14.6561,-30.6615
3217,16.7465,-30.6615
3218,18.8369,-30.6615
3219,20.9273,-30.6615
3220,23.0177,-30.6615
3221,25.1081,-30.6615
3222,27.1985,-30.6615
3223,29.2889,-30.6615
3224,31.3792,-30.6615
3225,33.4696,-30.6615
3226,35.56,-30.6615
3227,37.6504,-30.6615
3228,39.7408,-30.6615
3229,41.8312,-30.6615
3230,43.9216,-30.6615
3231,46.012,-30.6615
3232,48.1024,-30.6615
3233,50.1927,-30.6615
3234,52.2831,-30.6615
3235,54.3735,-30.6615
3236,56.4639,-30.6615
3237,58.5543,-30.6615
3238,60.6447,-30.6615
3239,62.7351,-30.6615
3240,64.8255,-30.6615
3241,66.9159,-30.6615
3242,69.0062,-30.6615
3243,71.0966,-30.6615
3244,73.187,-30.6615
3245,75.2774,-30.6615
3246,77.3678,-30.6615
3247,79.4582,-30.6615
3248,81.5486,-30.6615
3249,83.639,-30.6615
3250,85.7294,-30.6615
3251,87.8197,-30.6615
3252,89.9101,-30.6615
3253,92.0005,-30.6615
3254,94.0909,-30.6615
3255,96.1813,-30.6615
3256,98.2717,-30.6615
3257,100.362,-30.6615
3258,102.452,-30.6615
3259,104.543,-30.6615
3260,106.633,-30.6615
3261,108.724,-30.6615
3262,110.814,-30.6615
3263,112.904,-30.6615
3264,114.995,-30.6615
3265,117.085,-30.6615
3266,119.176,-30.6615
3267,121.266,-30.6615
3268,123.356,-30.6615
3269,125.447,-30.6615
3270,127.537,-30.6615
3271,129.628,-30.6615
3272,131.718,-30.6615
3273,133.808,-30.6615
3274,135.899,-30.6615
3275,137.989,-30.6615
3276,140.079,-30.6615
3277,142.17,-30.6615
3278,144.26,-30.6615
3279,146.351,-30.6615
3280,148.441,-30.6615
3281,150.531,-30.6615
3282,152.622,-30.6615
3283,154.712,-30.6615
3284,156.803,-30.6615
3285,158.893,-30.6615
3286,160.983,-30.6615
3287,163.074,-30.6615
3288,165.164,-30.6615
3289,167.255,-30.6615
3290,169.345,-30.6615
3291,171.435,-30.6615
3292,173.526,-30.6615
3293,175.616,-30.6615
3294,177.706,-30.6615
3295,179.797,-30.6615
3296,181.887,-30.6615
3297,-179.75,-28.8634
3298,-177.697,-28.8634
3299,-175.644,-28.8634
3300,-173.59,-28.8634
3301,-171.537,-28.8634
3302,-169.484,-28.8634
3303,-167.431,-28.8634
3304,-165.378,-28.8634
3305,-163.324,-28.8634
3306,-161.271,-28.8634
3307,-159.218,-28.8634
3308,-157.165,-28.8634
3309,-155.112,-28.8634
3310,-153.058,-28.8634
3311,-151.005,-28.8634
3312,-148.952,-28.8634
3313,-146.899,-28.8634
3314,-144.846,-28.8634
3315,-142.792,-28.8634
3316,-140.739,-28.8634
3317,-138.686,-28.8634
3318,-136.633,-28.8634
3319,-134.58,-28.8634
3320,-132.526,-28.8634
3321,-130.473,-28.8634
3322,-128.42,-28.8634
3323,-126.367,-28.8634
3324,-124.313,-28.8634
3325,-122.26,-28.8634
3326,-120.207,-28.8634
3327,-118.154,-28.8634
3328,-116.101,-28.8634
3329,-114.047,-28.8634
3330,-111.994,-28.8634
3331,-109.941,-28.8634
3332,-107.888,-28.8634
3333,-105.835,-28.8634
3334,-103.781,-28.8634
3335,-101.728,-28.8634
3336,-99.675,-28.8634
3337,-97.6218,-28.8634
3338,-95.5686,-28.8634
3339,-93.5154,-28.8634
3340,-91.4622,-28.8634
3341,-89.409,-28.8634
3342,-87.3558,-28.8634
3343,-85.3026,-28.8634
3344,-83.2494,-28.8634
3345,-81.1962,-28.8634
3346,-79.143,-28.8634
3347,-77.0898,-28.8634
3348,-75.0366,-28.8634
3349,-72.9834,-28.8634
3350,-70.9302,-28.8634
3351,-68.877,-28.8634
3352,-66.8238,-28.8634
3353,-64.7706,-28.8634
3354,-62.7174,-28.8634
3355,-60.6642,-28.8634
3356,-58.611,-28.8634
3357,-56.5578,-28.8634
3358,-54.5045,-28.8634
3359,-52.4513,-28.8634
3360,-50.3981,-28.8634
3361,-48.3449,-28.8634
3362,-46.2917,-28.8634
3363,-44.2385,-28.8634
3364,-42.1853,-28.8634
3365,-40.1321,-28.8634
3366,-38.0789,-28.8634
3367,-36.0257,-28.8634
3368,-33.9725,-28.8634
3369,-31.9193,-28.8634
3370,-29.8661,-28.8634
3371,-27.8129,-28.8634
3372,-25.7597,-28.8634
3373,-23.7065,-28.8634
3374,-21.6533,-28.8634
3375,-19.6001,-28.8634
3376,-17.5469,-28.8634
3377,-15.4937,-28.8634
3378,-13.4405,-28.8634
3379,-11.3873,-28.8634
3380,-9.33406,-28.8634
3381,-7.28086,-28.8634
3382,-5.22765,-28.8634
3383,-3.17445,-28.8634
3384,-1.12124,-28.8634
3385,0.931961,-28.8634
3386,2.98517,-28.8634
3387,5.03837,-28.8634
3388,7.09157,-28.8634
3389,9.14478,-28.8634
3390,11.198,-28.8634
3391,13.2512,-28.8634
3392,15.3044,-28.8634
3393,17.3576,-28.8634
3394,19.4108,-28.8634
3395,21.464,-28.8634
3396,23.5172,-28.8634
3397,25.5704,-28.8634
3398,27.6236,-28.8634
3399,29.6768,-28.8634
3400,31.73,-28.8634
3401,33.7832,-28.8634
3402,35.8364,-28.8634
3403,37.8896,-28.8634
3404,39.9428,-28.8634
3405,41.996,-28.8634
3406,44.0492,-28.8634
3407,46.1025,-28.8634
3408,48.1557,-28.8634
3409,50.2089,-28.8634
3410,52.2621,-28.8634
3411,54.3153,-28.8634
3412,56.3685,-28.8634
3413,58.4217,-28.8634
3414,60.4749,-28.8634
3415,62.5281,-28.8634
3416,64.5813,-28.8634
3417,66.6345,-28.8634
3418,68.6877,-28.8634
3419,70.7409,-28.8634
3420,72.7941,-28.8634
3421,74.8473,-28.8634
3422,76.9005,-28.8634
3423,78.9537,-28.8634
3424,81.0069,-28.8634
3425,83.0601,-28.8634
3426,85.1133,-28.8634
3427,87.1665,-28.8634
3428,89.2197,-28.8634
3429,91.2729,-28.8634
3430,93.3261,-28.8634
3431,95.3793,-28.8634
3432,97.4326,-28.8634
3433,99.4858,-28.8634
3434,101.539,-28.8634
3435,103.592,-28.8634
3436,105.645,-28.8634
3437,107.699,-28.8634
3438,109.752,-28.8634
3439,111.805,-28.8634
3440,113.858,-28.8634
3441,115.911,-28.8634
3442,117.965,-28.8634
3443,120.018,-28.8634
3444,122.071,-28.8634
3445,124.124,-28.8634
3446,126.177,-28.8634
3447,128.231,-28.8634
3448,130.284,-28.8634
3449,132.337,-28.8634
3450,134.39,-28.8634
3451,136.443,-28.8634
3452,138.497,-28.8634
3453,140.55,-28.8634
3454,142.603,-28.8634
3455,144.656,-28.8634
3456,146.709,-28.8634
3457,148.763,-28.8634
3458,150.816,-28.8634
3459,152.869,-28.8634
3460,154.922,-28.8634
3461,156.975,-28.8634
3462,159.029,-28.8634
3463,161.082,-28.8634
3464,163.135,-28.8634
3465,165.188,-28.8634
3466,167.241,-28.8634
3467,169.295,-28.8634
3468,171.348,-28.8634
3469,173.401,-28.8634
3470,175.454,-28.8634
3471,177.508,-28.8634
3472,179.561,-28.8634
3473,181.614,-28.8634
3474,-179.75,-27.0652
3475,-177.731,-27.0652
3476,-175.711,-27.0652
3477,-173.692,-27.0652
3478,-171.673,-27.0652
3479,-169.654,-27.0652
3480,-167.634,-27.0652
3481,-165.615,-27.0652
3482,-163.596,-27.0652
3483,-161.577,-27.0652
3484,-159.557,-27.0652
3485,-157.538,-27.0652
3486,-155.519,-27.0652
3487,-153.499,-27.0652
3488,-151.48,-27.0652
3489,-149.461,-27.0652
3490,-147.442,-27.0652
3491,-145.422,-27.0652
3492,-143.403,-27.0652
3493,-141.384,-27.0652
3494,-139.365,-27.0652
3495,-137.345,-27.0652
3496,-135.326,-27.0652
3497,-133.307,-27.0652
3498,-131.287,-27.0652
3499,-129.268,-27.0652
3500,-127.249,-27.0652
3501,-125.23,-27.0652
3502,-123.21,-27.0652
3503,-121.191,-27.0652
3504,-119.172,-27.0652
3505,-117.153,-27.0652
3506,-115.133,-27.0652
3507,-113.114,-27.0652
3508,-111.095,-27.0652
3509,-109.075,-27.0652
3510,-107.056,-27.0652
3511,-105.037,-27.0652
3512,-103.018,-27.0652
3513,-100.998,-27.0652
3514,-98.9791,-27.0652
3515,-96.9598,-27.0652
3516,-94.9405,-27.0652
3517,-92.9212,-27.0652
3518,-90.902,-27.0652
3519,-88.8827,-27.0652
3520,-86.8634,-27.0652
3521,-84.8442,-27.0652
3522,-82.8249,-27.0652
3523,-80.8056,-27.0652
3524,-78.7863,-27.0652
3525,-76.7671,-27.0652
3526,-74.7478,-27.0652
3527,-72.7285,-27.0652
3528,-70.7092,-27.0652
3529,-68.69,-27.0652
3530,-66.6707,-27.0652
3531,-64.6514,-27.0652
3532,-62.6321,-27.0652
3533,-60.6129,-27.0652
3534,-58.5936,-27.0652
